flight_id,waypoint,longitude,latitude,altitude,time,n_engine,takeoff_mass,level,air_pressure,air_temperature,specific_humidity,u_wind,v_wind,rhi,true_airspeed,segment_length,sin_a,cos_a,aircraft_mass,engine_efficiency,fuel_flow,fuel_burn,thrust,rocd,fuel_flow_per_engine,thrust_setting,nox_ei,co_ei,hc_ei,nvpm_ei_m,nvpm_ei_n,co2,h2o,so2,sulphates,oc,nox,co,hc,nvpm_mass,nvpm_number,wingspan,G,T_sat_liquid,rh,rh_critical_sac,sac,T_critical_sac,width,depth,rhi_1,air_temperature_1,specific_humidity_1,altitude_1,persistent_1,rho_air_1,iwc_1,n_ice_per_m_1,ef,contrail_age,global_yearly_mean_rf,atr20,sdr_mean,rsr_mean,olr_mean,rf_sw_mean,rf_lw_mean,rf_net_mean,cocip
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,346,-18.317866666666667,42.02406666666667,11278.8192,2023-02-05 06:48:00,2.0,196741.0,216.58209857699225,21658.209857699225,214.27084,9.608609e-06,-2.9818277,-3.5733159,0.26625677523195745,232.97684317003603,13639.861158112251,0.008573577856851184,0.9999632462059456,166417.9531645584,0.36913310770237023,1.3271185223112736,79.62711133867641,90690.00198895851,-4.0,0.6635592611556368,0.3934024567034813,0.01257399076189578,0.0005808750030733889,0.0001179902349992821,6.595162179024521e-05,680321745958782.1,251.54204471887877,97.94134694657198,0.0955525336064117,0.0019500517062532997,0.001592542226773528,1.001230562368964,0.04625339854357874,0.00939522157916443,0.0052515371312581325,5.417205541158267e+16,60.3,1.5804156819184947,230.81351380522477,0.14928238282197967,0.0,1.0,221.90586097546927,47.359508653654885,47.66254076484895,0.2716412263687002,214.23859,9.7240745e-06,11254.987929617575,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,347,-18.152749999999997,42.025,11277.6,2023-02-05 06:49:00,2.0,196741.0,216.62374173827783,21662.374173827782,214.16568,9.580286e-06,-3.575579,-3.3185244,0.2692890350897049,232.94551224443344,13675.505975219105,0.009098373259025651,0.9999586089454099,166338.32605321973,0.3691010459233026,1.3157976833639078,78.94786100183447,89920.6636217683,4.0,0.6578988416819539,0.3892556584744771,0.012457637612416562,0.0005798210253659748,0.0001177761457774636,6.507032525243277e-05,682750305741810.1,249.39629290479508,97.1058690322564,0.09473743320220135,0.0019334170041265582,0.0015789572200366891,0.9835038426362878,0.04577562971653412,0.00929817478617099,0.005137162993373222,5.390167623666441e+16,60.3,1.5806392242631015,230.8149830932435,0.15082994146129353,0.0,1.0,221.91303405479613,47.359508653654885,47.19179599101613,0.2742157136111494,214.13007,9.673042e-06,11254.004102004492,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,348,-17.9872,42.026,11278.8192,2023-02-05 06:50:00,2.0,196741.0,216.58209857699225,21658.209857699225,214.05884,9.556237e-06,-4.167779,-3.1272266,0.27243655115295856,232.53680816520375,13724.918367609334,0.009072628099562864,0.9999588428627286,166259.37819221788,0.36796433080935675,1.303196615854899,78.19179695129395,88941.28841372076,0.0,0.6515983079274495,0.3847254627483649,0.012326926167049184,0.0005789804883410571,0.0001176054116942772,6.408755660021146e-05,683798780110659.9,247.00788656913758,96.17591025009156,0.09383015634155273,0.0019149011498276068,0.001563835939025879,0.963864507887502,0.045271524783124954,0.009195778471572255,0.005011121212788293,5.346745536995522e+16,60.3,1.5774931358970843,230.79428767494142,0.15243520169697278,0.0,1.0,221.90011064394665,47.359508653654885,46.96846707566248,0.2768651645849792,214.02083,9.626482e-06,11255.33496646217,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,349,-17.82104918032787,42.027,11278.8192,2023-02-05 06:51:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.94183,9.522777e-06,-4.7489095,-3.009045,0.27577887371396237,231.8808492515973,13575.54131317221,0.0009601809680522687,0.999999539026148,166181.1863952666,0.36800972941213744,1.3307024878282105,79.84214926969263,91086.67423230925,0.0,0.6653512439141053,0.3917795828993258,0.012555846734365543,0.0005779368763200408,0.00011739342800250825,6.603488818882204e-05,676560833797621.6,252.221349542959,98.20584360172192,0.09581057912363114,0.001955317941298595,0.0015968429853938525,1.0024857891725965,0.04614372234760458,0.009372943601857179,0.005272367399779392,5.401807108209741e+16,60.3,1.577606454072377,230.79503373288836,0.15413151248765242,0.0,1.0,221.90719806822653,47.359508653654885,47.025464182375494,0.2796512300090896,213.90312,9.57086e-06,11255.306467908813,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,350,-17.6567,42.027,11278.8192,2023-02-05 06:52:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.82745,9.491681e-06,-5.3029037,-2.9324274,0.27913548209408295,232.0805868441298,13707.771889401129,0.0009695334776238489,0.9999995300023073,166101.3442459969,0.36673523694530524,1.303196615854899,78.19179695129395,88818.45777383202,0.0,0.6515983079274495,0.38301071920438184,0.012295947467187394,0.000576917790101811,0.00011718642611443033,6.398361265792908e-05,682605029838649.9,247.00788656913758,96.17591025009156,0.09383015634155273,0.0019149011498276068,0.001563835939025879,0.961442227678094,0.045110238701230036,0.009163017236187348,0.005002993649159032,5.337411389107566e+16,60.3,1.5744314036690634,230.7741120098845,0.15583511916811443,0.0,1.0,221.89445301293523,47.359508653654885,46.949485442471826,0.2824452313768765,213.7891,9.5195255e-06,11255.344457278765,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,351,-17.49075,42.027,11278.8192,2023-02-05 06:53:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.71307,9.462583e-06,-5.8409395,-2.8881774,0.2825938078102863,231.43794203261427,13621.040006202544,0.0009633990358350796,0.9999995359310413,166023.1524490456,0.36755469126116846,1.3564182815514416,81.3850968930865,92909.58152521125,0.0,0.6782091407757208,0.39759362482027194,0.012757758555889835,0.0005758999922934838,0.00011697968593461387,6.784482574803195e-05,670513504685217.6,257.09552108526026,100.10366917849639,0.09766211627170379,0.0019931044137082407,0.0016277019378617297,1.0382914162096974,0.046869676673532944,0.009520403074311378,0.00552155771719815,5.456980654692944e+16,60.3,1.5764712259847362,230.7875575343797,0.15759170967201316,0.0,1.0,221.91343386735656,47.359508653654885,47.20382669782853,0.28535870360435417,213.67558,9.47176e-06,11255.217286651086,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,352,-17.32585,42.027,11278.8192,2023-02-05 06:54:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.6105,9.434726e-06,-6.3207026,-2.9002976,0.2856793774355257,232.35307354516982,13441.3881423683,0.0005075022244145087,0.9999998712207379,165941.76735215253,0.36849421204586713,1.325173132679899,79.51038796079393,90643.01221659691,-4.0,0.6625865663399495,0.38813394856437927,0.012475193738440988,0.0005749883962728333,0.00011679451799291924,6.553434732000135e-05,679475164903019.8,251.173315568148,97.79777719177653,0.09541246555295271,0.0019471931745500555,0.0015902077592158785,0.9919074940295102,0.045717550460607694,0.009286377437310936,0.005210661380170723,5.402533397116354e+16,60.3,1.5788166161799562,230.80299817071864,0.15915515108046183,0.0,1.0,221.93352335495211,47.359508653654885,47.16268518864287,0.2878933370586056,213.5753,9.427727e-06,11255.237857405678,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,353,-17.163125,42.02694642857143,11277.6,2023-02-05 06:55:00,2.0,196741.0,216.62374173827783,21662.374173827782,213.51627,9.403625e-06,-6.7759037,-2.9273298,0.2884323091459165,232.38993978348887,13491.514328248728,-0.007258536321708424,0.9999736564782427,165862.25696419174,0.3685320059871783,1.3214344685690829,79.28606811414497,90382.21422890836,4.0,0.6607172342845414,0.3863530485351712,0.012430336866338012,0.0005740391314643508,0.00011660169857869624,6.522552765854059e-05,680628471776905.2,250.46468917258395,97.5218637803983,0.09514328173697395,0.0019416996272851826,0.0015857213622828992,0.9855525354662429,0.045513305677467135,0.00924489021573551,0.005171475628716096,5.3964355373730104e+16,60.3,1.5792146937639344,230.80561685542918,0.16054256257633367,0.0,1.0,221.94119381611634,47.359508653654885,47.429237494806635,0.29016039088844864,213.48369,9.383355e-06,11253.885381252598,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,354,-16.9998,42.02595,11278.8192,2023-02-05 06:56:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.43227,9.371917e-06,-7.1961493,-2.9799287,0.29067885229866086,232.22452605050668,13179.859904823863,-0.007083087159480337,0.9999749146235075,165782.97089607758,0.368362396603356,1.3096948917393259,78.58169350435955,89601.81283304417,0.0,0.6548474458696629,0.38237261104270465,0.012313773096252336,0.0005734067350736094,0.00011647324306182689,6.433121257620615e-05,682231253291436.2,248.2395697802718,96.65548301036225,0.09429803220523145,0.0019244496368414582,0.001571633870087191,0.9676371433319295,0.04505927230888987,0.009152664687743253,0.005055255629427232,5.361088724524273e+16,60.3,1.5784871354622365,230.8008302959978,0.16166226414018373,0.0,1.0,221.94106052628106,47.359508653654885,47.85184663467141,0.29195845101338674,213.40279,9.340499e-06,11254.893276682664,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,355,-16.840249999999997,42.025,11278.8192,2023-02-05 06:57:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.36716,9.3231765e-06,-7.569586,-3.0518904,0.2917193456243387,231.85459105368275,13908.276505717597,-0.007404796654813087,0.9999725841174351,165704.38920257322,0.3679827691357368,1.3448462976620292,80.69077785972175,92058.4997625404,0.0,0.6724231488310146,0.3920382977619777,0.012619764147853391,0.0005728297114958518,0.00011635603514759486,6.68744032128057e-05,674406991434840.1,254.902167258861,99.24965676745775,0.09682893343166608,0.0019761006822788998,0.001613815557194435,1.0182985854965187,0.046222075001760274,0.009388858984732552,0.005396147614145967,5.441842473291195e+16,60.3,1.5775390013851234,230.79458964733143,0.1621392725054179,0.0,1.0,221.9371511667562,47.359508653654885,48.48583654145396,0.29263993531487975,213.34193,9.2852415e-06,11254.576281729273,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,356,-16.67188524590164,42.02395081967213,11278.8192,2023-02-05 06:58:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.30452,9.268854e-06,-7.9468284,-3.1328096,0.2924830330477762,232.42400840153263,13409.037723741252,-0.00748961612893682,0.9999719524317876,165623.6984247135,0.36856692813951153,1.3370831033263977,80.22498619958387,91447.7943321567,0.0,0.6685415516631988,0.38959518375497254,0.012550108385839476,0.0005722749590035513,0.00011624335104759632,6.630896171075342e-05,677754743148859.6,253.4307314044854,98.67673302548816,0.09626998343950063,0.0019646935395816454,0.0016044997239916773,1.0068322720572538,0.04591075068842732,0.009325621233586798,0.005319635538153928,5.437286491581977e+16,60.3,1.5789981211927568,230.80419224270565,0.16246531817748242,0.0,1.0,221.947199866073,47.359508653654885,48.94388947813079,0.2930257616039692,213.28452,9.22532e-06,11254.347255260935,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,357,-16.509566666666668,42.022933333333334,11278.8192,2023-02-05 06:59:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.25194,9.213199e-06,-8.289993,-3.2151122,0.2927994591649142,232.70600363359443,13461.435373650236,-0.015294046425457591,0.9998830392320573,165543.4734385139,0.36885584936609206,1.3626386129569694,81.75831677741816,93155.65773048387,0.0,0.6813193064784847,0.3968033661789952,0.012778860607232151,0.0005718094749116376,0.00011614879959142637,6.821295015334018e-05,673827152622882.0,258.27452269986395,100.56272963622433,0.09810998013290179,0.0020022444925082,0.001635166335548363,1.0447781335805564,0.04675018018615481,0.009496130350312694,0.005576975986959021,5.509097379736728e+16,60.3,1.5797209450888272,230.80894629744284,0.16255859062674438,0.0,1.0,221.95191551024723,47.359508653654885,49.540504548554466,0.292989266962523,213.23761,9.165466e-06,11254.048947725723,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,358,-16.346633333333333,42.020966666666666,11278.8192,2023-02-05 07:00:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.20636,9.1395195e-06,-8.601994,-3.3072515,0.29225286385163424,233.5765554385586,13309.020240775377,-0.00769260540748281,0.9999704114732819,165461.7151217365,0.36643599081078687,1.303196615854899,78.19179695129395,88177.60016829199,-4.0,0.6515983079274495,0.3795553053240193,0.012247825482067109,0.0005714062026121585,0.00011606688490559467,6.385899918523036e-05,688045170223391.0,247.00788656913758,96.17591025009156,0.09383015634155273,0.0019149011498276068,0.001563835939025879,0.9576794831886754,0.04467927777135983,0.009075478297307463,0.0049932498978043785,5.379948824342587e+16,60.3,1.5736872986245023,230.7692033848251,0.16218427349116837,0.0,1.0,221.91403677333523,47.359508653654885,50.08981889044888,0.2921729748359568,213.1987,9.091578e-06,11253.774290554775,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,359,-16.185533333333332,42.019933333333334,11277.6,2023-02-05 07:01:00,2.0,196741.0,216.62374173827783,21662.374173827782,213.16171,9.070045e-06,-8.884828,-3.4161317,0.2918438375768485,232.58918703542483,13522.012329966483,-0.015456944300804689,0.9998805343004143,165383.5233247852,0.3687361937434559,1.3275797690701432,79.65478614420859,90775.0154332371,4.0,0.6637898845350716,0.3858704989117981,0.012449555277994453,0.000570899570160634,0.00011596397518887875,6.556436417274083e-05,680469060822314.6,251.62946942955492,97.97538695737656,0.0955857433730503,0.0019507294565928631,0.0015930957228841717,0.9916666632591514,0.04547488317096591,0.009237085644102448,0.005222515406860682,5.420261751755194e+16,60.3,1.5797250360032342,230.80897319813738,0.16188762761383618,0.0,1.0,221.94938659484356,47.359508653654885,51.22517066562806,0.29152152991409797,213.16125,9.022951e-06,11251.987414667186,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,360,-16.021875,42.0179375,11278.8192,2023-02-05 07:02:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.11818,9.011583e-06,-9.137837,-3.5274131,0.29161939928065844,232.56905015169394,13476.065070626277,-0.023921540333319235,0.9997138390099847,165303.868538641,0.36871556317087667,1.323317377468411,79.39904264810467,90486.34033027705,0.0,0.6616586887342055,0.3844085473389225,0.012407106865588626,0.0005706267606357917,0.00011590856075414519,6.523803793990774e-05,681051754026596.5,250.82157572536264,97.66082245716873,0.0952788511777256,0.0019444663505658285,0.0015879808529620932,0.9851124071604636,0.045307218503871045,0.009203028758598806,0.005179837756669405,5.407485726352422e+16,60.3,1.5793697379585492,230.80663662860997,0.16169518028457108,0.0,1.0,221.94651134497204,47.359508653654885,52.184327543757334,0.29110246394802297,213.1257,8.967794e-06,11252.727036228122,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,361,-15.858807692307693,42.014923076923075,11278.8192,2023-02-05 07:03:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.07544,8.952966e-06,-9.370084,-3.6510413,0.2914032423102349,232.50666521496325,13404.029872633102,-0.015760519927039914,0.99987579529241,165224.46949599287,0.36865164074117335,1.3547725106722823,81.28635064033693,92645.98391846711,0.0,0.6773862553361412,0.3932294747582597,0.012685381797375987,0.0005702492565343623,0.00011583188023354234,6.754494955397926e-05,674896253227160.8,256.78358167282437,99.98221128761443,0.09754362076840431,0.0019906861381307,0.0016257270128067385,1.031148392788052,0.04635348101904362,0.009415550831993236,0.005490482453428628,5.4859853485672616e+16,60.3,1.5792096746525666,230.80558384171286,0.16150888460355028,0.0,1.0,221.94483712881245,47.359508653654885,53.17447574454955,0.29069898031820257,213.09131,8.913083e-06,11252.231962127726,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
IBE_6300_2023-02-05T01-01_2023-02-05T08-35,362,-15.69659090909091,42.01290909090909,11278.8192,2023-02-05 07:04:00,2.0,196741.0,216.58209857699225,21658.209857699225,213.03333,8.899482e-06,-9.584552,-3.7720711,0.29131872293755584,233.24183934973155,13385.454698694519,-0.024052197450477573,0.9997107040528291,165143.18314535255,0.3694041633154483,1.3148531087094,78.891186522564,89815.6513589801,0.0,0.6574265543547,0.3816707912729423,0.012330123383921194,0.0005698773662189367,0.0001157563400132215,6.462912847907214e-05,684915578521257.0,249.21725822477967,97.03615942275371,0.09466942382707678,0.0019320290576954448,0.0015778237304512799,0.9727380637271549,0.04495830159336565,0.009132155011152396,0.005098668629633233,5.403380265733031e+16,60.3,1.581094227103686,230.81797314447618,0.1613963563355975,0.0,1.0,221.95577248633282,47.359508653654885,53.90891273577759,0.2904372882969976,213.05736,8.863714e-06,11251.864743632112,0.0,,,,0.0,0 days 00:00:00,,,,,,,,,0.0
